,tweet
2560, Jaemyung_Lee 분배가 아닌 성장을 말해야 합니다 국민들은 분배 안좋아합니다 워딩 잘 선점해야 합니다
2561,박수현씨 이재명의 차별화가 서운할일 아니다 라는 말엔 나도 동의한다 친한척 하며 문프까지 싸잡혀 욕먹게 하는게 더 싫어 그러나 그놈이 해온짓은 반문질과 총만 안든 쿠테타라 용납할 일이 아니다 사법질서를 문란케하고 국민을 상대로 사기를 치는 역적 놈을 우린 반드시 처벌해야겠다 
2577,시대를 관통하는 3명의 거장들 그리고 윤석열의 용인술은 예술처럼 느껴진다 국민과 국가를 위한 윤석열호의 무한질주가 궁금하다 윤석열 대통령 후보 국민의힘 이재명 민주당 안철수 국민의당 심상정 정의당 LToJrYjNXZ
2578,시대를 관통하는 3명의 거장들 그리고 윤석열의 용인술은 예술처럼 느껴진다 국민과 국가를 위한 윤석열호의 무한질주가 궁금하다 윤석열 대통령 후보 국민의힘 이재명 민주당 안철수 국민의당 심상정 정의당 98ehgQvtu7
2582,시대를 관통하는 3명의 거장들 그리고 윤석열의 용인술은 예술처럼 느껴진다 국민과 국가를 위한 윤석열호의 무한질주가 궁금하다 윤석열 대통령 후보 국민의힘 이재명 민주당 안철수 국민의당 심상정 정의당 racwoiFXWP
2587, Jaemyung_Lee 맞습니다 국짐당 답을하라 응원합니다 국민이살길은 오직 이재명뿐입니다 
2609,오늘도 고개 숙인 이재명 국민 요구에 빠르게 대응해야 다음 뉴스 Oaok2zyzp0
2616, i7KMNI8XNi 북한 대외선전매체 메아리 는 22일 남한의 술꾼 이라는 필명으로 게시한 술꾼의 투시 라는 글에서 이재명 더불어민주당 후보를 푹 썩은 술 윤석열 국민의힘 후보를 덜 익은 술 안철수 국민의당 후보를 막 섞은 술 에 빗대 맹비난했다 
2650, 그런분들의 눈물을 제가 정말로 가슴으로 받아 안고 살아가고 있는지 그런 생각이 들었습니다 이땅의 약자들과 그 분들의아픔을 개선하도록 1분 1초 작은 권한까지도 최대한 쓰겠습니다 민주당전국민선대위에서 이재명 이재명이바꿉니다 대한민국이바뀝니다 K3bzqLbDhH
2652,부자와 가난한 자를 자의적 선악 기준으로 갈라치고 민족주의 선동해서 국민을 국민과 토착왜구로 갈라치는 그런 짓거리 하지 말라는 정신이 실용주의 핵심이다 관념론 중에서도 가장 저열한 계열을 따르는 이재명은 실용주의와 극단적 반대점에 위치하고 있다는 말이지 
2662, 백의종군 자세로 국민 속에 들어가겠다 김두관 선대위 공동 선대위원장 사퇴 민주당 의원들은 김두관 의원 처럼 모두 지역구에 내려가 주민들을 상대로 최선을 다해 아니 죽기 살기로 이재명 당선을 위해 헌신 해라 K55mhAfeLr
2666,바로 대깨문의 실체임 이래서 노무현 문재인때 나라가 어처구니 없게 되는거 국가가 해야할 일을 국민에 전가시키면서 가계부채증가시켰고 그걸 재난지원금같은걸로 상쇄시켜야하는데 홍좆기 그개병신새끼는 대가리가 80년대 대가리수준 이런 구시대적세력이 빨리 가야함 이재명이 전환 교체말하
2672,이재명이 공부해야지 왜 이재명을 공부하래 전국민의 이재명화 
2673, Jaemyung_Lee 이재면후보는 어제오늘 이슈가된 경찰에대해서는 한마디도 하지않은 이유는 무엇인가 표를 의식한거라면 대단히 잘못한것이고 그래서 많은 당원들이 등을 돌리는것이다 누군가 말하듯이 이게 나라인가 세계 어느나라 경찰이 국민을 내팽겨치고 도망가는가 세금으로 장비는 뭐하러사서 폼잡고 다니는
2676, TheMinjoo_Kr 이재명 후보가 젊은사람들에게 인기없나를 조사해보니 이들친구들돚 다같은말이 경기도지사적에도 상위20 도 지원금주고 대권후보되어서도 100 다준다니 이해가 안간다고 국가 채무는엄청느는데 무슨스로 감당할거냐 이러다가 자기들은 국민연금 불입만하고 받지 못하는것이 아니냐
2724, Jaemyung_Lee 2030 만 대한민국국민이다 2030외에는 투표하지마라 
2729,국힘당과 윤석열후보는 이재명이 민주당과 단군이래 최대비리사건인 대장동게이트를 단군이래 최대치적으로 포장하고 성남시장 재임시절 그많은 잡음과 의혹속에도 마치 이재명이 일을 잘한것으로 많은 국민들을 속여온 그 간교함을 간과해서는 절대 이길수없다는 사실을 잘 알아야 할것이다 
2733,기레기들 아흔 넘는 어르신이 하루 5000원 토란 팔러 쪼그리고 계신데 눈물 안나면 그게 서민정치 하자는 사람이냐 이리 민심 돌보는 정치인이 이재명 본모습 이재명 사흘에 4번 눈물 실용주의 이어 감성주의 로 출처 국민일보 네이버 뉴스 t84pMgAfA8
2751,대본 안 보면 한마디도 못하는 남자박근혜 윤석열 대본 없이 머리속에 든 정책을 줄줄이 발표하는 이재명 윤석열은 적폐세력의 꼭두각시임을 보여주었고 이재명은 준비된 국민의 머슴임을 보여주었다 BDn2JIeahw
2753,윤석열 40 vs 이재명 39 5 초접전 차기 대통령선거 후보 지지도 조사에서 이재명 더불어민주당 대선 후보와 윤석열 국민의힘 대선 후가 0 5 포인트 차이로 초접전 이라는 여론조사 결과가 22일 나왔습니다 kOvP7Kywts
2758, Jaemyung_Lee 당신의 말씀대로 오로지 국민만 믿고 공정과 개혁 성장과 분배의 시대적 소명을 안고 한 걸음 한 걸음 앞만 보고 가십시요 길을 내어 주면 그 뒤는 국민들이 따를 겁니다 tIAWcFXbWn
2767,국민의힘 윤석열 대선후보 2분간 침묵 방송사고 논란 반면 이재명 후보는 tv조선 주최 글로벌리더스 포럼 at2WMcsXnW 출처 YouTube
2771,이재명 회초리 맞을 준비됐다 이재명의 민주당 시작 그는 이재명의 민주당 새로운 민주당을 시작하겠다 며 민주당에 동화되는 이재명이 아니라 국민들이 이재명 후보를 통해서 하고자 했던 변화와 혁신을 제대로 추구하는 민주당으로 변모해야한다 고 짝짝짝 ENW4Manl51
2830,글쎄 뭐라하던 이재명을 찍는게 맞지 윤석열은 아니지 이재명이 아니라며 윤석열을 찍자는놈은 원래 국민의암덩어리 세작들임
2832,국민의힘 윤석열 대선후보 2분간 침묵 방송사고 논란 반면 이재명 후보는 tv조선 주최 글로벌리더스 포럼 moz97iLs8w YouTube
2840,실용주의도 이재명이 갖다쓰면 기회주의로 변질되는 게 현재 국민들에게 각인된 이재명의 캐릭터임 
2844,국민힘당후보를 홍준표로 빨리 교체해야한다 윤석열로는 절대못이긴다 현재 이재명후보를 추월하지만 이제 시작에 불과하다 김건희와 장모의 부정부폐비리로 법의심판을 절대 피할수없고 덮을수없으며 청와대 영부인으로서 국가를 먹칠할수없다 만약 대통령이되도 민주당은 탄핵시킬것이 뻔하다
2848,북한 매체가 국내 대선후보 3명을 술에 비유하며 마실 술 없는 국민들이 불쌍하다 고 했다 북한 선전매체 메아리 는 술꾼의 투시 라는 글에서 이재명 후보를 푹 썩은 술 윤석열 후보를 덜 익은 술 안철수 후보를 막 섞은 술 에 비유했다 zZOtW6Ovuf
2865,윤석열 국민의힘 대선 후보 측에서 배우자 포럼 을 띄우는 가운데 이재명 더불어민주당 대선 후보 측은 선거대책위원회 재정비와 함께 배우자 기획단 설립 검토에 나섰다 윤석열 국민의힘 배우자포럼 배우자 이재명 더불어민주당 김건희 김혜경 20대대선 대선 5pytLLOEjS
2869,윤석열 40 이재명 39 5 초접전 尹 5 6 p 하락 MfqPFDsWkZ 차기 대선후보 지지율 조사에서 이재명 더불어민주당 대선 후보와 윤석열 국민의힘 대선 후가 0 5 포인트 p 차이로 초접전 양상이라는 여론조사 결과가 22일 나왔다 윤석열 이재명
2876,이재명 거짓의 가면 찢겠다 백현동 50m 옹벽아파트 불법특혜 현장검증 국민의힘 이재명비리 국민검증 특별위원회 김진태 위원장 jz26NvGxAw 출처 YouTube
2890,국민의힘 윤석열 대선후보 2분간 침묵 방송사고 논란 반면 이재명 후보는 tv조선 주최 글로벌리더스 포럼 Oa3ipacrm2 윤석열 국민의힘 대선 이재명 방송사고
2891,3부 이재명 측에 돈 줬다고 진술하는데도 수사 않는 검찰 조용한 언론 국민 이 나라가 썩었다 2021 11 22 정치분석 mDiRrJRKqQ
2906,전국민 이재명 선대위 전국민 언론인 협의회 전국민 이재명 캠페인 전국민 이대로 후원회 fbMUem3R6s
2910,이재명이 가는 곳엔 국민이 윤십원이 가는곳엔 기레기만 국민 VS 기레기 천심 민심 VS 가짜뉴스 당신의 선택은 a8Jc2xOHf3
2911,이재명 캠프에서 배우자 기획단 이런 거 만들고 국민의힘에서 혜경궁김씨의 온갖 주옥같은 트윗을 읊으며 문재인 대통령 비방하고 준용씨도 비방하고 세월호를 욕으로 사용한 것까지 언급하면 그걸 무한 쉴드치는 이재명당의 모습도 보게 될 것임 이러면 얼마나 엿같은 상황인지 알긴 하나 
2916, 쇼쇼쇼 감동적 文대통령 국민 대화 엇갈린 반응 zlkU6wFFSE 그 분들의 눈물을 제가 정말 가슴으로 울먹인 이재명 kEl4pZPbzw dnOJHajrqY
2928,이재명 lt 윤석열 후보는 화천대유 불법대출 은폐 의혹에 답하십시오 조건 없는 특검을 거부한다면 윤 후보와 국민의힘이 Facebook Fb78TOwFde
2930, 후보 다자간 비호감도를 묻는 조사에서 이재명 후보와 윤석열 후보는 각각 46 와 31 7 로 두 후보를 비호감으로 꼽는 국민이 78 에 달하고 있다 qrbrLOKfWu
2931, TheMinjoo_Kr 이재명이 뭘하는데 자꾸 이재명은 합니다 라고 하십니까 이재명이 하는건 사기질밖에 더있습니까 국민을 상대로 자꾸 사기치지 마세욧 
2960,더불어민주당 이재명 대선 후보와 국민의힘 윤석열 대선 후보 간 지지율 격차가 1 p도 나지 않는다는 여론조사 결과가 22일 발표됐다 이재명 윤석열 초박빙 지지율 FyyHn8flWr
2971, TheMinjoo_Kr 축출이 마땅한 이재명과 당대표 때문에 억장이무너지는 국민은 어떻고 
2973,국민들 상당수가 이재명도 잘못했다 라고 지적하는 것은 이재명 개인이 정말 큰 비리를 저질렀다는 이야기가 아니다 혼자만 잘한다고 문제가 해결되느냐 더 크게 구조적 개혁을 다수와 함께 nXrsHlAdpU
2992,이재명 권력이 아닌 일할 권한을 달라 저를 도구로 써달라 권력을 위해 대통령 직위가 필요한게 아니라 일하기 위한 도구로 대통령 권한이 필요한 국민 머슴 이재명 fGsQwQiuCK
3021,국민의짐당에 넘 잘 어울려서 이낙연은 좋겠지요 민주당 지지율과 이재명 후보의 지지율이 안오르고 있으니까 이낙연은 넘 좋아하는것 같아요 민주당의 암적인존재 이낙연을 빨리 민주당에서 제명조치를 했으면 좋겠어요 빨리 탈당 하든가 촛불시민들은 위기의 민주당을 끝까지 지지해 주세요 Q5R3Uf0onY
3032, Jaemyung_Lee 불로소득 때문에 이미 많이 벌어진 소득격차의 해결책은 기본소득이 정답입니다 이재명 후보는 기본소득을 강력하게 추진해야 대선에서 승리할 수 있습니다 지금은 대 전기가 필요한 시점입니다 국민들의 삶과 좌절하고 있는 2030세대를 위해 기본소득으로 소득재분배가 반드시 필요합니다 m9cWZYEz8p
3075, TheMinjoo_Kr 국민들은 이재명을 티브에서 볼때마다 언론에서 볼때마다 억장이 무너진다
3084,왜 언론은 이재명의 전과 거짓해명에 대해 펙트체크 기사를 쓰지 않는가 이재명의 형과 형수에 대한 거짓해명을 펙트체크 하는 기사를 쓰지 않는가 김혜경에게 부어진 국민들 세금에 대해 펙트체크 기사를 쓰지 않는가 한도 끝도 없지만 우선 저 세가지로 시작하자 
3089, 공약이행96 이재명은 실천한다 투표소 수개표로 공정선거 하자 이재명 민주당 쇄신 재차 자성 목소리 국민 여망에 부응하지 못했다 Oq4n7Iu80Y
3097,D 107 남은 대선 양 후보 모두 하루에 한번 108배 하는 마음 이재명 윤석열 국민의힘 민주당 대선 선대위 yOiq3Exj17
3111,이재명 후보님 지금은 고독한 투쟁을 하고 있으나 심기일전 하셔 일취월장 하십시요 모두가 아니라해도예할수있는 배짱과지혜로나가시다보면주위에 동지들은모여들게되어있고 오너는지혜와배짱이필요 하지요그러면무엇이정의고 옳은것인지국민이알아 줄겁니다끝까지소신을버리지 마시고정진해주십시요
3118,2022 억강부약 대동세상의 이재명대통령으로 이재명 국민이언론이다 국민 선대위가 움직이기 시작하고 있습니다 가짜뉴스가 판치는 시대 국민의 알권리를 바르게 전달 합시다 뒤에선 장군보다 앞에선 쫄병이 났다 대한민국에서 bBa8x8l15V
3119,사업의 핵심 의사결정 주체던 이재명 당시 성남시장 연루 의혹 규명에 한 발짝도 나가지 못한 수사 결과라는 비판 이래서 70 가까운 국민이 특검을 원하는 것 N0oXIsHj52
3124,대한민국 국민 여러분 우리나라 청년 여러분 대한민국 미래비전 이재명 어린 소년공의 꿈을 이룰 수 있도록 힘차게 격려합시다 귀여운 이재명 YWv6qoWMc9
3128, Jaemyung_Lee 개발도둑 방지법 반대하는 도힘당 돈처먹고도 사과한번 안하고 국민무시하는 도힘당 울산 철로와송전탑이 휘어지는 기적의 도힘당 국정농단 본당 도힘당 사법농단 본당 도힘당 진심사과반성도 필요없다 해체하고 토왜적폐 답게 할복하라 
3132, 국민과의_대화 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검가자 대장동몸통_이재명을_특검하라 대장동특검이나해라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다
3136,많이 급하네 하지만 게임 오버 이재명 사흘에 4번 눈물 실용주의 이어 감성주의 로 출처 국민일보 네이버 뉴스 aazxEBkWOi
3160, 우리가언론이다 속터져서_우리가_먼저_합니다 민주당은_일합시다 3월9일_함께승리합시다 국민과 함께 소 소하지만 확 실하게 동 행 내맘대로 네이밍 하는 이재명의 소확행 약속 9 11 입니다 hZnlDO6dOT
3163,정치 이야기가 나올때는 농담으로 가끔 질문이 나온다 누구 엄마는 개여 돼지여 요즘 민주당이 국민들을 대하는 태도가 그러다보니 민주당을 지지하는 사람이면 그 사람은 개일까 돼지일까를 먼저 궁금해 한다 만약에 이재명을 조금이라도 지지한다면 소시오패스로 취급받으며 왕따도 당한다 
3174, 이재명 갤러리 잼갤 가 변화의 중심이 됐다 진짜 보수 문대통령의 당부 국민의 성취 폄훼 말고 자부심 가져달라 hqpDQYlnAL
3180,한중일은 우리나라가 정치적으로는 많이 아쉽습니다 고등학교 내신사진을 올리신 이재명씨는 청년들이 힘입니다 반대로 윤석렬씨는 학교도 졸업하지 못하고 거짖말을 했던 서울 고려 연대의 가짜 연대로 이기려 합니다 국민은 어떤 선택을 할찌 이미 알아야 합니다 이재명 화이팅 
3182, ive7001 sowy_myway TheMinjoo_Kr 나는 이재명이 너무너무 부끄럽고 창피하다 전국민 선대위를 반대한다 이재명은_적폐다 민주당은_이재명을_축출하라 후보교체하라 D4LvAtQjzj
3185,문프와 국민과의대화를 시청한 분들이라면 상당수가 문프 재임을 원하지 않을까 이재명 윤석열 어서 치우고 문프 호환버전 이낙은으로 갑시다
3190, Jaemyung_Lee 이재명은 시대정신이다 또한 창의적인 정직한 국민의 일꾼이다 신뢰한다 문제해결한다 go go 화이팅 
3191,우리나라 국민들은 화끈하다 이재명도 화끈하다 민주당도 제발제발제발 화끈하게 일 좀 해라
3197,대장동 백현동 등 부동산 의혹이 있는 곳에 이재명 당시 성남시장의 서류 서명이 있음이 드러났습니다 민간 투기꾼들의 부동산 장난에 협력한 것입니다 이재명 후보는 더 이상 국민의 억장을 무너지게 하지 마십시오 
3198,각계 인사들이 모여 광복 100년의 청사진을 제시하는 글로벌 리더스포럼이 이틀 간의 일정으로 오늘 개막했습니다 여야 대선 주자인 민주당 이재명 국민의힘 윤석열 후보도 포럼장을 찾아 국가미래비전 을 발표했다고 하는데요 lqxkDqpmzO
3200,이재명 산부인과 일제 잔재 여성건강의학과로 바꾸겠다 다음뉴스 ARHoCj8ywl 일제와 관련한 국민들의 의식구조 전환이 반드시 필요하다 그러면 일제 청산이 쉽게 된다 
3209,이재명 국민 실망 분노 제 책임이 더 크다 거듭 사과 다음 뉴스 핑게만 일삼는 한날당과는 다르죠 v1Ywpidhcx
3215,이재명 대장동 관련 나는 책임 없다 말한 것 자체가 잘못 사과 출처 국민일보 네이버 뉴스 wdHF1yxb7a 그럼 깨끗하게 사퇴해라 그리고 특검도 하자 
3217,오늘도 고개 숙인 이재명 국민 요구에 빠르게 대응해야 다음 뉴스 미적거려서 지지율이 이모양 이죠 kVSmGAG3FM
3224,더불어민주당 이재명 대선후보 전국민선대위 청년과 함께 만드는 대한민국 대전환 회의 참석 끝까지 LIVE MBC 중계 지금시각 진행중입니다 URPQicAh3A 출처 YouTube
3229,이재명 사흘에 4번 눈물 실용주의 이어 감성주의 로 출처 국민일보 네이버 뉴스 fSygyRB05v 전과 4범 가지가지 한다 가증스럽고 역겨운 악어의 눈물 
3231,떡검에서 찢검으로 떡찢검 개혁은 계속돼야 한다 찢은 무섭고 국민은 우스운 찢검 대장동 수사 54일 이재명 근처에도 못가고 아랫선 만 기소 다음뉴스 kEWimfAOMB
3233,이재명은 제2의 이명박임이 윤석렬은 제2의 박근혜임이 자명하게 보이는데도 이들을 양당의 대선후보로 선택한 국민들이라니 
3235,룸빵이 선빵 날린거였어 짜고치는 고스톱 넘 티나잖아 성호야 전날 선대위 총사퇴론 을 제기했던 이재명계 좌장 정성호 의원도 이날은 페이스북에서 위기를 극복하고 성장을 회복해 국민들에게 희망을 줄 수 있는 혁신 선대위를 구성해야 한다 며 톤 을 낮췄다 Cd2AkL1q2s
3247,가지가지한다 민주당핵심당원 연수가 이재명홍보영상보는거란다 곧 수령님이 휴지로 돈을 만들어 온국민에게 나눠주시겠구나
3262,수꼴언론들 이재명이 당선되면 각오해야 한다는 걸 잘 알고 있다 그래서 죽자 사자 석려리를 빨고 여론조사 조작하고 난리를 치는 것이다 그러나 얼마 안가서 국민들에 외면 당할 것이다 석려리가 웬만해야 말이지 정치력이 하루아침에 나오는 거라면 개도 소도 다 하지 
3265,민주당 의원들이 이재명의 수작에 넘어가는 것은 스스로 공부를 안해서 그렇다 주어지고 누리는 것들이 당연한가 나 의 성공은 나의 이웃 이 있기 때문이다 또한 대통령께 국민들께 감사함을 모르고 노력하지 않으면 전멸하는 것은 당연하다 
3276, 한국 우파유튜버 얼음사이다 이재명 국민1인당 100만원 이재명 오징어게임 이제 그만해 우리 이러다 다 죽어 Korean right wing YouTuber Ice Cider Lee Jae myung 1 million won per citizen Lee Jae myung Stop the squid game we all die hhamSwQSSW
3283, 우리가언론이다 속터져서_우리가_먼저_합니다 민주당은_일합시다 3월9일_함께승리합시다 국민과 함께 소 소하지만 확 실하게 동 행 하는 이재명의 소확행 약속 9 11 입니다 zdxYOWeVgJ
3313,RT ohmynews_korea 윤석열 측 부산저축은행 대장동 부실 보고서 범죄 단서 아냐 대장동 윤석열 부산저축 이재명 대선 조선혜 기자 27QhVtwG2W 대장동 질렀지만 덤터기 흠뻑 쓴 국민의짐 
3320,검찰 이 쌍넘들 검찰 니네 다 같은 토건비리 공범 국민들이 권력의 눈치나 보는 검찰 집단 니네 나태한 수사 좌시하지 않을 것 대장동 수사 54일 이재명 근처에도 못가고 아랫선 만 기소 다음뉴스 YyfmgDpBjZ
3352, Jaemyung_Lee 지치고 힘드시겠지만 지금과 같은 언론지형에서는 대한민국 곳곳을 다니시면서 국민들에게 진정성을 직접 보여주시는 방법 밖에 없겠네요 건강 잘 챙기시고 힘내시기 바랍니다 
3364,국민들의 눈물나는 절실함을 느낀 이재명 ySGmBsVVk3 이재명은 돈의 필요성을 아는 삶을 살아왔기에 기본소득이 왜 중요한지를 안다고 기본주택 금융 주빌리은행장 을 이미 하고 있었다니까 
3370, Jaemyung_Lee napalmogi 의원들도 버스태워 같이다녀야 국민들이 민주당에바라는지 알게 해야됩니다
3375,국민의힘 따라간 이수정교수는 선해 해주고 이재명 캠프에서 성평등 정책을 맡기로한 권인숙의원은 쌍욕을 먹고 트위터 감성 너무 현란합니다
3379, 생방송 이재명 김혜경 부부 초등학생과 국민반상회 충남 보은 판동초등학교 3oj9DRFSAR 출처 YouTube
3398,대한민국 전 국민이 그토록 싫어하는 친중노선을 문재인 정세균 이재명 박병석이 추구하는 것은 그들이 마땅히 대한민국 국민의 지탄을 받고 대한민국 국민으로부터 완전히 버림받게 될 이유다 
3410, Jaemyung_Lee 발로뛰는 이재명이 있는 한 대한민국은 안전합니다 이재명의 불굴의 추진력과 돌파력만이 위기의 국민들을 구할 수 있습니다 
3414,이렇게 윤석열 국민의힘 대선후보는 2주만에 컨벤션 효과 쫑 終 입니다 대선은 이제부터 시작입니다 이재명 7 1 p 상승 윤석열 5 6 p 하락 후보 간 격차 0 5 p KSOI 윤석열 40 이재명 39 5 초접전 양상 계속 4L2xquT6ud YZw9C8Rtsx
3420, Jaemyung_Lee 요즘 너무 좋습니다 주말이 기대됩니다 이대로 쭈 욱 국민속으로 갔다가 청와대로 가시자구요 늘 응원합니다 건강관리 잘 하시구요 특히 마이크가 없으니 관리 잘하시길요 윤두환이 대통되는 꼴은 보고 싶지 않습니다 생각만해도 끔찍합니다 
3442,이닉연 지지자들도 민주당 당원이다 이제 구시대 생각 버리고 쇄신을 하여야 한다 권불십년이다 만약에 이재명 대통령 되 고 헌법을 고치지 않는한 5년이다 시간은 금세 지나간다 국민이 뭐원하는지 5년동안 잘 귀담아들어 차기 에 민주당 잘 이끌어간다면 차기 대권도 딱논 당상이다
3444,대한민국에 사람이 없어 저런 이재명같은 썩은 불량종자를 대통령으로 뽑아 주겠나 오죽하면 이재명 똘마니 현근택이 자기주변 지인들이 주위에 이재명 지지한다는 사람 못봤다 는 얘길 하겠나 국민이 바보인가 그게 정상이다 이재명은 구속으로 강제사퇴 할 것 이재명구속 이재명사퇴
3450,이재명 으로 뭉쳐서 곧 국민이 선대위 입니다 당원 국민 모두가 하나될때 승리한다 2022이재명은 새로운 나라 대통령 합니다 tUbrDE1yCp
3453,이걸 어케 믿어 대장동 국감 저질태도 국민무시 재난지원금 우기기 전기민형화 코나아이 문재인 지우기 국방비 삭감 통일 포기 민주당의 공산화 등등등 국민이 바보인줄 아네 이재명 180석 시진핑과 홍위단이야 민주당은 우선 NL 청소부터 하자 ZzLjU21zgq
3460,시간이 언제일까를 가름하기 어려울뿐 이재명은 반드시 구속되게 되어 있는 인물이다 이명박 보다 더한 유형으로 이명박의 코스를 밟고자 하겠지만 이 또한 국가의 재앙이고 국민들의 고통이 되는 바 대선 전에 구속함이 역사의 순리가 아닐까 생각한다 
3466, TheMinjoo_Kr 기본소득 지급한다고 일산대교 무료통행 쇼해서 당원과 국민들께 사기쳐서 민주당후보 당선된 이재명은 사기죄에 해당한다 즉시 후보 사퇴하라 민주당 폭망한다 
3467, Jaemyung_Lee 김종민 의원님도 경선에서는 다른 팀이었지만 이번에 동행하시며 많은 생각도 하시고 이재명 후보님의 능력과 열정 국민에 대한 사랑을 느끼고 국민들의 뜨거운 지지를 현장에서 온몸으로 경험하셨을겁니다 사람의 마음을 얻는것이 중요합니다 함께 멋진팀이 되어 꼭 대선 승리 하세요 
3472,2022 억강부약 대동세상의 이재명대통령으로 이재명 국민이언론이다 국민 선대위가 움직이기 시작하고 있습니다 가짜뉴스가 판치는 시대 국민의 알권리를 바르게 전달 합시다 ss0b7OWbOo
3480, 생중계 이재명 후보 전국민선대위 청년과 함께 만드는 대한민국 대전환 DQmvLhIyoe 출처 YouTube
3484,이재명이 되나 윤석열이 되나 보수우파 국민들에게는 별 의미가 없다 그들 모두 좌파들이기 때문 새로운 우파당을 만들어여한다 국것이 댜한민국을 지키는 길이다 
3490,송영길 대표는 4050 선대위를 강조하며 국민의힘보다 더 젊다는 점을 강조했습니다 송영길 민주당 이재명 윤석열 국민의힘 대선 선대위 poQjErSd7c
3491, TheMinjoo_Kr 뒷북이 상당하긴 했군 국민과의 대화 며칠전부터 언급하며 기다리던 유권자들에 비해 직전까지도 이재명 홍보만 하고 실시간으로 질문내용이나 진행상황 체크하는 유권자들이 있었는대 여당 공식계정이 다 끝나고나서 뒷북치는 식으로 올리나 아직 예비후보인 이재명이 현 대통령보다 귀하다는겨 
3493, Jaemyung_Lee 무한반성 최근 스탠스 너무 좋습니다 진정성이 느껴집니다 아직은 국민의 예리함이 살아 있는거 같습니다 오늘의 KSOI 여론조사결과 깜놀 
3511,청소년인 우리 딸도 이재명을 지지하고 이재명이 이길거라 한다 전국민 극 혐오를 주는 윤석열과 그 가족 그 국짐당 일당들에 대한 이제 청소년까지 다 알고 있는듯하다 이런사람하고 같이 마주하고 밥먹고 싶나 m1nAep1Xsp
3512, Jaemyung_Lee 이번 대선은 부패한 기득권과 싸우는 제2의 동학혁명이고 이 땅에서 토착왜구 친일파를 완전히 소탕하는 제2의 독립운동이다 일본에 나라를 팔아먹은 매국노 이완용같은 부패하고 썩어빠진 토착왜구 친일파 윤석열 패거리를 완전히 청산하고 대한민국 국민 모두가 함께 잘 사는 새나라를 만들자
3520, c584637 이재명 자신이 국민에게 맹독이다 이놈한테 나라 물리면 대한민국은 전부 대장똥 된다 
3521,2022년에는 무슨 일들이 있을까 3월19일의 20대 대선과 6월1일의 8회 전국동시 지방선거와 5월10일 문재인 대통령 퇴임과 9월10일 중국에서 아시안게임 11월21일 카타르 월드컵 이재명과 송영길과 민주당으로 인해서 국민들의 정치혐오감도 심화되고 민주당 퇴출 국힘당으로 권력 이동하는 시대의 개막
3527,북한 선전매체 메아리는 22일 남측의 술꾼 이라는 필명으로 올라온 글에서 이재명 더불어민주당 대선후보를 푹 썩은 술 윤석열 국민의힘 대선후보를 덜 익은 술 안철수 국민의당 대선후보를 막 섞은 술 에 비유했다 썩은 술은 못 먹지 먹으면 다 죽어 
3534, lt 누가 범인인지 분명해졌습니다 gt 이재명 후보는 특검을 조건없이 받겠다고 했다 민주당은 개발이익환수 3법을 추진하고 있다 특검 주장이 쏘옥 들어갔다 국민의힘도 수구언론도 갑자기 침묵모드이다 국민의힘은 또 개발이익환수3법을 막으려고 발버둥을 치고 있다 RjgXMrWsvZ
3550, 국민뉴스 이재명과 윤석열은 분명히 다르다 모든 방관을 반대한다 xNOvA7akxt
3551,이재명 후보 여성 지지층 타깃 배우자 기획단 띄우기로 GoL1eTMEdg 민주당 선대위 관계자는 국민의힘보다 앞서 배우자 기획단 설립을 검토해왔다 면서도 다만 이 후보가 선대위 재편을 외치고 나오면서 잠시 보류된 상태 라고 설명했다 글쎄 
3565, lt 지난 주말 논산에서 김종민 의원과 함께하는 모습이 참 보기 좋다는 말씀이 많으셨습니다 함께하며 논산의 현안이나 자랑거리도 전해주셔서 저 또한 든든했습니다 민주당이 변화와 쇄신으로 국민께 인정받는 것이 단단한 원팀을 만드는 길이라고 믿습니다 민주당 혁신도 한 뜻으로 해내겠습니다 gt qQXBNpPh0r
3575, 생중계 이재명의 민주당으로 민주당 전국민 선대위 회의 2021 11 22 오전 dEg5v6gYrY YouTube
3617,이재명은 문재인 이 국민들로부터 죽비를 맞고 정신이 번쩍 들 만큼 심판을 받았다 고 말했을 때도 SNS에 글을 올려 문재안을 적극 옹호했다 그동안 대통령께서 강조하신 말씀에 모든 답이 들어 있음에도 해당 관료들이 신속하고 성실하게 이 미션을 수행했는지 의문 713W103gY4 
3629,북한 선전매체 메아리는 22일 남측의 술꾼 이라는 필명으로 올라온 글에서 이재명 더불어민주당 대선후보를 푹 썩은 술 윤석열 국민의힘 대선후보를 덜 익은 술 안철수 국민의당 대선후보를 막 섞은 술 에 비유했다 메아리는 먼저 이재명은 썩은 술 이란 표현에 대해 대장동 게이트 논란을
3632, 이재명 갤러리 잼갤 가 변화의 중심이 됐다 진짜 보수 문대통령의 당부 국민의 성취 폄훼 말고 자부심 가져달라 wa5MPezEuy 출처 YouTube
3639, TheMinjoo_Kr 민주당도 손 놓은거죠 이재명이랑 무슨 선대위를 해 그죠 조폭같은 성남 경기 무리들이 쳐들어와서 전권 내놓으라고 하죠 전국민 선대위 집 한채씩 주냐 
