,tweet
2836,김병량은 서울시 고위공무원과 결탁하여 분당 파크뷰 용도변경 및 특혜분양 관련 부패비리 혐의로 이대엽과 붙은 선거에서 패한 후 도주 끝에 경찰에 구속됨 이런 사람을 동정하는 척하며 사실을 왜곡하여 이재명 죽이기에 혈안이 된 이낙연 지지자들 
2983,여니를 인질로 끌고 다니면 이낙연을 외치지 이재명을 외치지 않아 청테이프 바를 필요없이 이낙연대통령 ghHMg82xmO
3021,국민의짐당에 넘 잘 어울려서 이낙연은 좋겠지요 민주당 지지율과 이재명 후보의 지지율이 안오르고 있으니까 이낙연은 넘 좋아하는것 같아요 민주당의 암적인존재 이낙연을 빨리 민주당에서 제명조치를 했으면 좋겠어요 빨리 탈당 하든가 촛불시민들은 위기의 민주당을 끝까지 지지해 주세요 Q5R3Uf0onY
3046,이번 대선에 이재명 대 윤석열 외에 제미로 이낙연 대 홍준표 낙선자 인기투표도 했으면 좋겠다 홍준표가 압도적으로 이길껄 
3126,김대중 노무현 문재인 대통령을 만나서 행복했던 시간들이 있었기에 결이 비슷한 이낙연을 선호했다 하지만 이재명이라는 악마와 악의 무리들이 사사오입이라는 나쁜짓으로 쿠데타를 일으켜 나라 전체를 어지럽히고 있지만 언젠가는 좋을 날 반드시 다시 오리라 믿는다 
3132, 국민과의_대화 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검가자 대장동몸통_이재명을_특검하라 대장동특검이나해라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다
3143, TheMinjoo_Kr 대장동 1조 어쩔껴 응 걍 넘어갈껴 그렇게 되나봐라 이재명_절대_안찍어 이낙연으로_후보교체하면_대한민국이_산다
3149, TheMinjoo_Kr 기둥 뒤에서 호객행위 하네 지독한 경멸 지독한 혐오 섬뜩하다 이재명 나는_이낙연을_뽑겠습니다 3MHXNPVAxc
3181, TheMinjoo_Kr 아무리 그래도 이재명 안찍어 이재명_절대_안찍어 이낙연으로_후보교체하면_대한민국이_산다
3255,이재명의 더러운 뉴스가 있을때마다 입 꾹 닫고 있었던 국짐 인간들 이럴려고 그 동안 입 꾹 닫고 있었지 이상태로면 게임 끝난 것 같다 감빵에 가야할 이재명이 대권후보란건 대한민국이 마직막으로 시험에 들게 하는 것 같다 후보교체_이낙연 LQODnXidr6
3381,딱히 현직 의원이나 정치인들 당으로 묶인 상태에서서 막산이 선거운동 하는거야 그러려니 함 근데 김종민이는 좀 그렇더라 이낙연 캠프 오기전에도 방송 나가서 민주당 친문 이재명도 당연히 친문 이거에 빈정 상했거든 거기다가 송영길 깐답시고 홧김에 바람핀다고 한것도 구역질 났고
3399, rebirthaa 복붙합니다 이낙연_후보교체 이낙연_후보교체 이낙연_후보교체 이재명_특검하라 이재명_특검하라 이재명_특검하라 송영길_탄핵 송영길_탄핵 송영길_탄핵 민주당은_정신차려 민주당은_정신차려 민주당은_정신차려
3402, destinyeoni 복붙합니다 이낙연_후보교체 이낙연_후보교체 이낙연_후보교체 이재명_특검하라 이재명_특검하라 이재명_특검하라 송영길_탄핵 송영길_탄핵 송영길_탄핵 민주당은_정신차려 민주당은_정신차려 민주당은_정신차려
