,tweet
5258,윤석열 김종인 원톱 선대위 인선 공식 발표 상임선대위원장에 김병준 이준석 공동 기용 김한길 전 민주당 대표 새시대준비위원장 임명 비서실장 본부장 등 추가 인선도 곧 발표 전망 1VNbC8xxRf
5272,윤석열이하고 이준석이하고 잘 놀고들 있네요 이준석이는 전시작전권을 갖고 올 필요없다하며 구한말 친일이완용이같은 행동하고 윤석열이는 검찰내 정치검사들을 활용해서 본인 범죄는 물론 처 장모 범죄를 덮고 언론 기자들을 매수한 의혹이 있질않나 저런것들이 대한민국을 말아들 먹고 있네
5273,이준돌은 여전히 딴 짓하네 윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 다음 뉴스 o2zoMkjqDm
5279, 주사파정권교체합시다 국민의힘 윤석열 대선 후보 총괄선대위원장 김종인 상임선대위원장 김병준 이준석 당 대표 새시대준비위원장 김한길 윤석열 대통령선대위원장발표 김한길 새시대준비위원장 첫 인사말 결론은 정권교체 입니다 JOlSLG5q02
5295,장혜영 이준석 데이트폭력 여성피살 에 페미니즘 공방 다음 뉴스 SMVNdr3AUl 張 페미니스트 되지 않을 수 없다 李 슬슬 범죄와 페미니즘 엮는 시도 윤석열 후보측 국가 믿었던 국민 지켜주지 못한 정부 文대통령 사과해야 
5317,윤석열과 이준석의 갈등 이준석 당대표가 아닌 윤씨_참모인가 eMcJnScRX9
5351,윤석열이가 이준석대표를 완전히 애 취급하는구나 y01Duol8Iz
5359,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 Y139CxZXoC 이준_잣대 너 까불다 압수수색 당한다 
5360,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 다음 뉴스 oK6BWdphDN 尹 李가 이런 거 해달라 고 하면 할 것 李 2030 위한 정책 따로 존재 안해 당 대표로서 필요한 이야기를 할 뿐 
5365,당대표를 X밥으로 보는구나 윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 다음뉴스 vTHBqsVAzN
5442,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 다음뉴스 A8R72hZuSe 홍준표는 공약은 다 지키는 것이 아니라고 하더니 얘는 기냥 남한테 떠넘겨버리네 
5461,선대위도 없이 홍준표의 노골적 윤석열 뭉개기에도 불구하고 윤석열이 10 이상 앞서간 지난 몇 주 이제 김종인 원탑 선대위에 김병준 이준석 투탑 상임선대위 외부는 김한길 다음 주부터 제대로 국힘이 달리겠군 김종인이 이해찬 정청래 컷오프한 감각으로 저쪽 끌면 격차는 더 커지겠지 
5520,우리 사회가 위험해졌다고 생각하는 것은 1 사람을 괴롭히기 위한 법치주의의 난무와 2 이준석 윤석열같은 리더의 자격이 없는 자들이 리더가 되고 리더가 가능해진 사회적 분위기이다 이것들은 대다수의 사회 구성원을 위험한 상황으로 내몰고 있다고 믿는다 
5631,윤석열 3金 선대위 구축 정권교체 드림팀 띄운다 종합2보 다음 뉴스 jl8B9NjKSh 이준석이 말했나 하이에나 똥파리들이라고 나머지 하나는 누구 
5636,윤석열의난은 검찰정치조폭집단이 촛불혁명 문재인정부 배반 반역 공범관계로 정치역사 국민청산위원회로 청소 하자 尹 김종인 원톱 에 김병준 이준석 상임선대위원장 김한길은 새시대준비위 QRdj4k72T8 권성동의 등판 野 실세형 사무총장 부활 신호탄 o663rvJrjE
5649,국민의힘 대선 경선 주자였던 홍준표 의원이 윤석열 후보의 전화를 받지 않는 이유를 묻는 질문에 받아본들 할 말이 없다 고 답했다 홍준표 윤석열 이준석 My2J3twW2E
5760,윤석열 김종인 총괄선대위원장 김병준 이준석 상임선대위원장 2보 6cz6f0Arup
5821, 올드보이들 윤석열 김종인 총괄선대위원장 김병준 이준석 상임선대위원장 2보 자세한내용은 aIJ03kADwp
5881,재밌는 정치 커뮤 반응 이낙연 커뮤는 이재명을 까고 이재명 커뮤는 윤석열을 까고 윤석열 커뮤는 이준석을 까고 이준석 커뮤는 윤석열을 까고 윤석열 커뮤는 홍준표를 까고 홍준표 커뮤는 윤석열을 깐다 지지율 1위답게 욕도 많이 먹는군요 
6071,이준석이 야당 대표자격으로 한마디도 못하던걸 그래도 윤석열은 바른말 하네 윤석열 문재인정부 가짜 일자리 정부 일자리 파괴 출처 뉴스1 네이버 뉴스 IALMNL7SAG
6282,윤석열이랑 이준석은 대립상태 아닌가 와중에 이준석은 윤석열에 대해서 쓴소리도 함 근데 민주당은 그 누구도 이재명에게 쓴소리를 못 함 역대 대통령님들께 다 하던 쓴소리를 이재명한테만 못 함 민주당이 얼마나 망가진줄 알겠지 
6369,노블리스 오블리제를 앞서서 실천해야될 인사가 과체중으로 군복무 회피하고 나라 걱정하는 게 우습지 않습니까 물론 부동시 윤석열과 군사강국 7위 국가의 전작권 회수 반대하는 이준석도 마찬가지이지만 군필들 창피하지 않나요 민주 시민의 저항권 행사 중 하나인 불매운동이라도 전개하세요 nYhrUa8Tul
6482,이재명과 송영길의 관계를 생각하면 윤석열과 이준석의 관계는 미덕에 속한다 
6484,윤석열이 해냈다 김종인과 3김 체제 선대위 담판 결국 완승 비서실장으로 장제원 내정 이준석 이제 큰일났다 qjlVXZr5HA
6490,저녁뉴스 윤석열과 김병준의 정공법 김종인 회담에서 완승 거뒀다 이준석 윤 지시 거부 소환이 답 김두관 선대위원장 사퇴 20 격차 나면 이재명 낙마 ME0zW9XX7B
6598, sojang11 C3tVBYmoEPXeoIh 정진석 이준석 윤석열 등등 버려야 할 얼라들 하도 많아서 
6731,RT ohmynews_korea 작전권 필요 없다 는 이준석 어느 나라 당 대표인가 작전권 국군통수권자 안보 표명렬 기자 aHhw5cnd5s 조중동 기더기들 사주들 방상훈 이재용 홍석현 홍정도 김재호 김재열 윤석열 이준석 패거리 정상적이라 생각하나 국리민복 민족지 역할 해 봐 
6741,RT ohmynews_korea 작전권 필요 없다 는 이준석 어느 나라 당 대표인가 작전권 국군통수권자 안보 표명렬 기자 aHhw5cnd5s 윤석열 이준석 사대주의 친일 친미 동일체 패거리 진배없다 이런 자들이 정치판을 휘젓고 다니고 있다니 아연실색 할 뿐 박정희가 지하에서 통곡 
